t-SNE Component 1,t-SNE Component 2
-0.9483226,-4.863911
-4.444532,4.2545743
3.0432198,-5.089482
-5.483204,-3.9779239
-1.1042135,-6.5798078
0.40888953,4.3129272
-3.3573694,3.7828777
5.058203,0.23374389
4.4608016,3.3455563
-1.5180423,6.754932
-2.9625194,1.9244721
2.9001203,-0.2736553
3.6584356,1.6925253
6.965753,-4.0611267
4.6938815,0.8433933
0.72147614,7.3973684
-4.4013395,3.9071782
-7.2579765,0.49593404
2.6937475,5.6019206
-7.0268803,2.467719
-2.1880994,0.045628972
-2.8680499,0.53878
-1.0063523,4.3431582
0.14876366,-2.0152013
7.0085,2.2987447
4.601641,-3.7288785
7.7301435,2.5586681
3.9589887,0.1441918
1.7980306,-2.1224709
-1.0859549,-6.5465713
0.5335506,-3.0240157
7.0596137,2.4301546
-4.531452,5.781068
0.24751757,6.3472238
3.0496893,6.051382
5.9100437,1.1298844
-0.49090776,-6.15451
2.9150276,2.026335
0.031681094,-0.24466401
7.7732825,2.1487544
0.6764754,3.7153387
1.9639142,6.574542
6.761049,-4.757383
-1.2893366,-1.3974687
5.843967,-1.4022824
3.2993894,3.0588052
2.3578835,2.586662
-1.6039405,2.4262495
1.5324848,7.602157
0.7404709,7.258298
7.767014,1.8192737
5.8064184,-0.16720176
-0.25883177,-5.891835
6.729497,2.2584019
4.5312324,-1.7724823
-5.691552,4.231906
-0.15902543,3.6427157
0.0805893,4.463478
-0.1538773,-7.516753
-4.0669303,-6.0825605
-3.4151442,0.60135454
-0.72765064,-5.3898444
-1.2387439,7.384903
-7.055146,2.446893
3.260119,-5.927854
-6.635726,-1.5465605
4.594525,0.53153735
-2.8289478,0.57976556
0.56567496,-8.9313965
6.7082,-0.45355552
6.6124077,0.10557761
1.3182197,6.750168
7.539391,-3.401139
-6.7122717,-2.1213992
-1.7231319,5.671562
7.5161133,-3.4846013
1.7234628,2.574308
-3.3440428,-6.336453
-1.225474,3.8494606
-4.4553213,-4.4934607
-5.8455725,-3.506498
0.17618918,5.5218363
3.291144,-2.4024088
3.9100828,-2.5788896
-0.8606754,5.914328
-7.4140472,0.40111247
-4.400127,5.09652
4.096821,2.3872683
-6.1508245,-0.5683346
-2.5261052,0.7263299
-7.1399493,-3.755142
1.5128101,6.5025854
0.22140343,-0.54756653
-0.69223815,-7.03935
2.0865703,0.7599852
0.14381869,-4.6648
-6.1809044,0.80812615
1.3256922,0.6537879
2.3264663,6.195055
1.692984,7.456318
4.1271834,3.845118
-2.0141506,-3.7901404
-3.4764252,-5.536959
-1.8021098,-2.6556063
2.798695,-3.0535996
5.9323754,1.2460672
-5.1273546,-2.9251409
-2.6312134,-0.70067114
-4.6756287,-3.9712
-0.8933875,-4.238172
1.1821039,6.275282
0.74721426,-5.7356577
-7.4123077,1.1749383
3.303432,3.232743
0.9825926,8.086803
2.4569077,-2.25714
5.34854,-4.8477006
7.691975,2.8257513
1.0751402,3.8609931
-1.079588,7.27353
0.2594334,7.4319506
8.063938,-0.62353826
-0.6759229,0.44388756
3.900051,2.4635842
4.5615416,-3.751051
8.008247,-2.3970704
-2.2986093,1.7168243
-4.690706,5.9789543
3.357791,1.7457062
3.196794,-5.012992
0.6188507,-2.7338583
6.41913,-0.7203471
0.1977213,-3.0206945
0.12942192,-3.157377
-1.0323379,-4.9231324
-5.403344,-4.191276
-0.86464906,6.1465044
0.39565495,-8.781038
-5.165048,2.1144328
0.73915523,5.5439825
-3.4215655,-5.2465158
6.2512155,1.8581784
0.06799858,-0.32004878
2.3934455,5.6331697
-4.365797,5.711297
-3.075308,-2.3875277
-1.3238775,6.3255935
3.0036838,-2.4066515
-3.6415997,-2.6623058
-3.1678598,0.5577576
1.1617974,-4.3551917
-6.120584,4.207475
4.7393155,3.8416157
0.16032514,-7.464683
5.774776,-2.3475156
-3.5852668,1.3778416
4.3239045,0.22830184
-1.7312653,4.714133
1.0230654,-5.907088
1.0840596,-5.480647
3.2207303,-5.2728915
3.423676,3.4513342
-2.6482081,-0.028346028
0.288004,-2.4598644
-0.8135051,4.3977532
-4.1527414,5.789869
-5.771583,0.37495133
-5.724131,-3.432428
-1.7969425,0.2520675
-4.084724,5.699659
-1.2929071,1.8433627
-1.9307556,7.359217
-2.5195463,-1.5800841
4.1217318,-0.11760383
-1.7411737,-3.3676722
-1.318947,6.4106092
0.24079926,2.9570389
-0.1991442,-7.063907
-7.271853,1.5270813
1.8908075,-2.406771
-5.6545715,2.4134316
-4.102468,5.226838
1.8917289,5.8165483
-4.4846315,-4.191793
1.3636023,-6.3318768
1.5811523,7.741633
-1.4268558,1.8966271
-6.941122,0.41220126
0.87973017,-3.395544
7.0111113,0.3059974
-3.9351315,-2.7176569
-0.4512335,5.9663544
-5.1053715,5.564524
4.635491,2.7904093
1.1433316,7.5766573
5.450589,-0.11747607
3.7466772,-3.7670128
1.8229729,-1.4183148
-6.330498,0.83272374
-6.944355,-2.2213545
0.26684058,-7.9556847
0.56003845,-7.3774023
-5.5808997,3.7012625
-5.2866397,2.2014875
3.3840985,-5.563638
0.2204634,-0.6788589
-0.38274682,8.47518
-1.2733696,7.2893977
6.557036,-0.0855242
5.753784,-1.0802429
4.474517,2.5875764
-7.221087,2.1558354
1.3911198,0.2894402
-3.4320688,-0.06462646
0.33550838,4.7570004
-6.9491563,2.629015
-7.1707964,-0.93146694
-1.0575006,7.99211
-1.0307517,-6.3400836
1.3390732,-4.8271003
0.373077,-0.21168554
0.7517046,7.1183
-1.1262897,1.7571172
1.8769253,2.7849376
2.8649056,1.2517067
1.1296513,7.8781834
-1.5668904,4.84495
3.9744675,5.3237243
0.0035931545,-4.2111506
-5.2558,2.8685718
1.1832168,7.6904907
1.8040417,2.563678
7.8198524,-2.2539217
-5.191771,-0.61437577
5.555476,0.15917857
-1.1168228,-6.2502456
-0.09478474,3.3098507
1.2514142,5.0197287
5.4394307,0.9452932
7.2723985,-1.9726064
-2.0286543,6.063069
7.02457,2.290916
4.698317,-5.3705273
1.094705,-5.716781
-2.7954843,0.37068608
1.7184536,7.2948694
6.2749863,1.3354157
-2.9941368,-0.9309872
-6.679517,0.96216345
-2.3611658,-0.7965922
2.9890318,-2.7729893
4.7303185,-0.6072169
-6.4882364,4.3891506
1.1628046,3.33294
-0.64458716,6.732149
-2.6782432,-2.0507598
0.5761167,-9.047971
-4.9930453,5.7428136
-0.12566993,-0.088182785
2.3962638,7.4708476
-4.7532105,4.516355
1.8939493,1.1507894
0.4531754,-6.6216645
-6.609625,1.8969641
-0.6116468,-3.9672198
-1.552035,6.8817015
0.2565606,-5.3986244
-5.855861,-4.115926
-0.24937971,8.2789135
-3.5896792,-0.6596002
2.2067344,4.799361
-4.339793,3.6953657
6.9418797,0.33665702
-0.13170266,-5.693728
0.17060907,8.614012
-4.2826724,4.175285
-0.93332416,-7.15022
4.3657837,-5.5573425
3.8866792,2.339566
2.496504,1.8044963
0.6466817,5.029601
4.0189285,0.11372387
-7.016556,-2.932881
-1.9069607,-0.87910837
6.5243535,-0.42241034
7.587459,-0.9994264
-0.06283972,-3.5293279
0.06230608,-7.1226254
4.560803,2.3736556
6.4191823,1.5555657
-6.083433,1.3039564
-5.1332493,-4.4046516
4.3190255,2.881384
3.6825578,-0.83256257
-3.8804214,-5.3556085
-1.6318454,5.4123406
2.6685178,-1.2612875
-0.81535107,-4.2228975
3.8362818,-0.16429289
-0.8274966,-6.8214545
-1.8222392,2.737475
5.280207,-2.9425652
-0.17273358,5.255233
-6.4633746,4.5108237
5.141028,3.672094
-6.3434563,-2.6970496
1.1720494,3.3559244
6.7345185,2.06638
1.7126458,-5.129434
-0.036677916,-3.364093
-4.927928,2.7114327
5.5215554,-4.229446
-2.6755517,3.8169184
-4.599342,2.9435368
1.7099516,6.171189
-0.4292416,-0.24683268
0.58896583,3.4764378
-0.80364656,-4.5177245
-4.096864,-0.10007952
-4.340496,-1.3535777
3.069056,2.9902744
-6.1601524,-2.0758283
-6.273233,1.8287737
6.3326883,1.1892167
-1.4157486,6.0516467
1.6499603,4.504679
-0.058351923,-6.1613817
-1.5568492,6.674342
1.4991131,-4.0420437
-7.464945,-0.047225334
0.6505583,-6.648941
-3.6106343,0.6906172
3.4185925,-2.3963878
-3.186076,3.7931597
0.8186489,-3.7807033
-7.215121,-0.05325426
6.054611,1.6888108
-1.0121392,-6.709017
7.830388,-2.3208926
0.028330483,6.800226
4.338528,0.25666413
0.48643064,-5.271955
-6.395905,4.461946
0.53029215,-7.857993
2.4456556,-0.7768054
-1.7673657,-0.36077428
2.7995331,5.200696
0.24164563,-2.016558
3.9162421,5.3181376
-4.245709,4.448356
-0.5404933,7.1290183
-6.4084926,4.106743
-3.1824315,3.4227042
6.7857156,-0.5889491
0.728505,5.3138986
3.7568226,-2.1206145
-1.204273,-3.706299
-4.6324816,-3.7765212
4.9400024,-4.630162
4.673381,2.298028
2.2212737,0.7115922
-2.3452353,1.9080336
0.3070501,-7.147837
-6.0250893,-3.3109508
0.84655046,-3.1003432
0.04115482,5.351885
4.312167,-1.0288733
6.6316557,-0.768695
0.22570312,-1.9912927
6.6638546,2.113453
2.9620233,6.1413264
2.8771574,-0.9277302
-0.8961162,-4.2711415
3.8617,-2.321142
3.1978943,-4.0852222
-0.15601715,-5.846234
-3.0794666,-4.6208105
-5.6301107,-3.1711824
-2.391556,-2.0798504
-1.019666,5.4061418
-0.70313376,-1.3912916
-1.867171,-2.5334575
-0.6172742,0.5836224
2.1776445,-0.65863687
4.286315,3.7781591
2.5301192,-1.5044732
-0.5820609,3.9818149
6.577173,1.8963807
-1.9292773,1.3491799
-4.5902786,-3.2452183
-1.2330351,-0.037523385
-1.6798959,5.401394
7.603545,1.2338647
2.2764096,0.42465508
-1.0141684,6.382409
3.9417872,5.207192
4.0697227,-1.1201563
-1.170043,1.2203555
3.1990047,1.7879022
-5.4918857,5.5392184
-6.1275954,-2.1451967
-1.0340456,7.831261
2.0770779,-1.7060469
1.5050709,0.7170806
2.3576503,-3.7357845
-3.0404425,-4.41812
-0.24543574,8.393724
2.6420474,-0.6279596
-5.818557,0.054847278
-3.9066398,-6.3903728
-6.4821386,4.325836
2.911625,-4.625998
-5.760675,-4.8723125
-0.32138565,-6.9086304
4.8643236,-4.2622237
-0.66072917,-5.408713
-6.560373,2.9608223
-5.8921156,3.2594547
-4.4432106,4.8648386
-5.3302836,-4.3644357
-0.40752053,-6.110234
5.5896425,-2.8690808
-1.149986,0.4077651
3.331419,1.5961583
0.45453432,-8.849648
-0.75728863,0.11172279
0.039554887,-6.5536895
-0.88612705,1.1133735
2.344461,4.6057744
0.2094301,-0.5108602
2.3742537,-1.4456654
-1.0007529,-4.8622937
-0.29251254,-0.05298248
-4.3951283,3.7080147
0.6384669,4.166576
3.9502933,-0.719095
3.181947,-3.8189013
2.2866385,-0.69555783
-6.4163313,-2.6163142
-4.0009747,0.7240799
1.3150256,-4.9340982
4.697645,-3.6178904
-0.107007675,6.6016655
-4.5272355,-4.410624
5.834147,-5.705486
3.3930023,-5.496083
2.4101741,6.957956
-3.8695915,-3.7248414
7.16868,-4.088799
-1.5227367,1.5615388
-1.6871991,4.7866063
8.039405,-0.72245556
3.7113314,-0.7798873
-5.1811543,0.27231455
5.01751,-4.16902
1.7047184,-4.969143
0.52525014,-3.3073218
0.49140123,-8.824508
4.608713,-0.029793898
-6.5469785,4.138209
-1.1731261,0.89441335
6.6828833,2.0366836
1.1158389,6.0177336
1.9838078,-0.9573111
-3.6511981,2.5457258
2.0946982,-1.039327
-7.1609006,0.7143474
2.1346078,-0.8315434
-0.87271535,7.162949
-0.8754542,-4.875884
2.4606867,6.0438232
2.876676,2.0889513
-5.951408,2.6519504
-0.06844083,3.3268669
-4.1813617,5.7296586
-3.2171137,3.7437668
-1.3918651,1.4763143
6.5003147,1.5639478
4.9007726,3.608974
5.3203483,3.9108808
-5.0431323,0.5189034
5.3372245,-2.179259
6.9053006,0.7287618
-6.1875024,-1.7349118
5.195418,-3.9723675
-5.279711,0.91783065
5.597092,-3.1431935
-2.9620876,0.49700117
6.0861716,-3.1203618
-0.45279276,-5.54797
-1.224544,8.145678
-0.70357865,0.43693984
-7.2466264,-0.628579
-3.4262624,4.1828594
3.1705244,-4.526172
-4.603521,-4.331548
-4.836106,1.068832
-0.26363087,5.982698
4.419733,-0.6482102
-2.478905,-3.5093594
7.1692014,0.5062777
4.178226,5.777425
0.5657672,-4.8666477
6.4686956,-1.1695176
-0.8332708,-5.0244684
0.98011845,-3.3892143
4.1837325,-0.5571395
-0.22835848,-6.923499
-0.14888549,-4.7380977
0.48148173,-2.2397752
-7.3480287,0.86843765
-5.6585693,-0.2888741
3.3882177,-5.5426846
-5.2440667,0.7242721
-3.5004883,-6.3715076
-0.69949704,1.1935174
1.8774606,2.733844
5.57408,-5.739022
-3.2099733,-7.104775
-0.63508415,0.4866458
1.5040344,-4.616836
3.629222,-2.13048
7.4858446,1.2714815
2.4688742,-1.639278
3.7291436,-1.4642627
7.113421,0.6766028
3.5767128,-4.1115913
-0.61010087,-4.7239666
-2.0976381,-0.44878605
6.580086,1.8097471
4.9649844,-4.8826284
-0.17693458,-0.6479603
-4.46129,2.0674307
-4.704781,-4.031391
1.2371324,7.787116
-2.9412463,1.0274048
-3.2123897,2.53689
3.99152,-2.3864324
1.4081651,-4.661573
7.667338,-1.8838879
1.5666523,0.355299
-6.8252206,3.3610172
3.1280231,-4.9518504
4.716476,0.057472456
-4.615865,2.545373
-4.193618,6.002331
-1.455903,2.0995846
2.0358617,1.9237393
2.3449812,7.2614026
-0.19998157,-0.10613848
7.6996574,2.8271205
-3.77992,2.5150974
4.6263266,-0.77687913
4.0414596,-1.404476
4.2687726,0.19150242
-0.8877245,-5.3952007
7.2309422,0.48886815
5.793005,-2.568584
-1.9377807,-2.2121084
7.144001,0.5243198
2.320352,-2.51628
-4.213136,5.914764
6.9538426,2.33747
0.6892015,-3.6163208
-5.4608274,4.041119
0.03597555,-1.1382233
0.22572134,2.8380463
-0.24388978,0.059246503
-5.116789,0.63258415
-0.7546758,0.7732904
-0.25988,4.166571
-1.4245652,7.561298
4.132409,-2.3707912
0.6860051,-2.959064
-0.4064982,0.29594383
4.8855634,-4.6163855
0.47353333,-8.820113
5.018807,-4.869995
-3.6435237,4.288745
1.145487,-6.1191545
4.781649,-4.2915354
-6.82828,3.5398123
2.4294531,5.0512505
-0.9358998,-4.8790646
6.2381253,0.39455503
-6.950032,2.713784
-2.1438742,-0.5698957
5.638347,-5.727596
3.6640701,2.3742063
-6.230147,-2.923003
6.3692555,-0.19333035
1.9174362,6.1871357
-4.3806624,4.906868
-1.7532395,-3.545482
-1.809247,5.8340554
-5.2826853,-2.3118074
4.4740524,3.276696
-1.6094211,7.0900564
3.5779016,3.0702589
-4.15656,5.8852777
-2.8400204,-0.10435874
-0.61795783,-4.233993
1.9886405,-1.031409
7.9888425,-0.41441143
2.695345,-1.41413
-4.2115636,3.672316
-3.7401233,-6.2538567
4.6673846,2.7118647
-0.34602913,-0.7907984
-0.011482717,7.433744
-0.3540594,3.7283483
-3.0984457,0.73625684
-5.6282067,-1.8067765
-0.065038994,-7.224503
-0.34978753,7.7346325
-5.2237973,-0.30280086
-3.9299068,-1.7508656
4.0518017,5.4382877
5.7473803,-3.579697
-7.0039325,-0.54374564
-4.633248,2.6161232
2.8962936,2.1220596
3.9449413,-1.0546877
-5.082734,-0.9494868
4.465421,-2.5811436
4.0144796,-2.375832
-1.946781,5.7420826
5.6204195,-1.9611872
1.3524181,1.1964722
-0.15548405,-0.73086053
5.171759,-4.493145
1.771444,-1.7917038
-2.9943838,-5.5996423
-1.0848072,-2.3064194
3.8315427,2.022695
-1.445676,4.795319
-5.3160725,-3.9939094
5.7168875,-0.95188844
3.742975,5.3512397
-0.114861295,-6.78488
3.0054035,3.2760124
-5.2445064,-3.061155
1.7890235,1.7662989
0.23838404,-2.3100727
-6.0717354,-1.9602894
-1.2282839,1.97285
0.90591204,4.1384754
-1.9252051,-2.688931
-0.40424153,-5.626541
-6.4469843,-4.6823673
5.7469916,-5.387337
-2.985074,-1.391652
1.4637423,-4.4584007
5.2823677,3.4995165
4.6941075,2.536234
4.21444,6.0880537
0.88878775,-5.0577335
0.6627995,3.0574777
1.6948581,2.5863974
1.7919824,1.641653
-3.2772915,-5.609736
-7.2773085,-0.4930287
3.7158425,-2.3477347
-1.377495,6.228467
2.19854,0.8058879
-6.379324,4.618933
-0.8391614,-7.187956
-6.8191013,-1.1515186
1.261006,-5.3084793
1.4443859,6.367498
-4.026436,1.0205026
0.26868585,-2.1482933
-1.2165061,3.5447528
1.9705087,2.490936
6.163114,1.4825212
-6.9654794,2.6627553
1.6863676,4.236693
2.705915,2.20261
7.5109816,-2.9327915
0.032082982,-2.271168
-0.41869667,5.8353558
-3.528845,-6.4719768
5.871663,1.4866987
-2.2557037,-2.673207
0.9425814,-5.776645
0.31512398,-7.582346
1.1753178,-5.4889603
3.3134933,1.8303746
-7.3475347,1.4942441
3.71372,1.7815194
0.061043013,-8.204115
-1.9119793,6.990111
0.70348626,-3.3998268
-2.4956963,-1.250526
-2.0727856,5.213086
3.4372046,-2.313795
7.4559855,-3.573488
1.7406728,0.64175975
2.9684265,5.372084
-5.821675,1.8025411
5.664763,0.8212298
1.4874243,0.30022326
1.211459,-4.7514076
-1.0470253,1.2964444
-2.4815407,1.4945867
-0.73277587,-6.2719946
-3.947889,-2.0406077
-0.51117724,4.2968626
6.9854064,2.4632742
-0.3255007,0.12391074
3.771614,2.4180415
6.6978664,2.0362792
3.5325272,-4.172832
-0.5267549,-7.511617
0.6117743,-8.304306
4.271344,3.3959491
-3.3975735,2.7176716
-5.9573956,-4.2412386
-6.8489976,-0.33771554
1.868796,1.9229221
-3.9450579,-5.612967
-1.8468062,-0.60736084
8.029691,-0.3348749
-1.0697256,7.3138638
-0.16594052,-0.07836127
-1.9935151,5.1037793
-5.0401864,-4.3227296
5.2182055,-4.854236
-4.3648143,1.0292951
1.0379672,-4.120401
-1.1114066,-6.685028
0.30567822,-2.1589973
4.3051353,3.7721338
4.4808974,-3.001421
5.594612,-3.235182
-3.0279825,4.1408067
-3.9754307,-5.392812
4.6756277,-3.952416
5.750254,-1.6585383
-7.2008233,-0.7781134
0.4902115,-8.8024845
-5.8212233,5.409314
-0.65598077,6.1007733
-1.3588277,6.302287
-5.7732205,3.160345
5.6879478,-1.7676985
-3.2613661,2.6633484
-3.2860737,2.347768
-1.1046572,4.2128797
-2.5070555,0.38824096
-6.047948,3.8150876
-0.25555468,-0.54511225
1.0025957,3.5134923
-3.5078063,-4.343357
4.9251113,0.80250007
0.23957077,-1.9857436
-1.8688126,4.5834646
1.143409,-3.406108
-1.9939475,6.895544
-3.5641477,-2.3577409
2.4681835,6.6700864
3.8485072,-2.6429386
1.7120302,-5.001737
0.584219,3.9840136
7.3882694,-3.2636683
-1.1883367,1.9365772
0.33558193,-8.548032
0.066417165,-7.324029
-0.6625815,-6.234788
-2.0696235,-1.2953887
6.15042,1.8093024
-1.3238366,5.91171
4.762232,-0.78433096
-0.5860131,-6.7603817
7.9877467,-0.4499708
1.0615813,7.4734573
3.912698,-0.5994458
1.5690662,-4.368017
2.730595,1.4577583
3.62946,-4.547697
1.8169626,5.5547576
-4.3146954,-0.006545554
-7.4147167,-0.24735981
3.3492913,-5.855225
-4.6374507,1.1986514
-0.11241294,-7.029626
0.7659184,4.2578783
-0.08532641,4.2836304
6.312494,-1.5097784
1.2430356,4.2266273
6.1046066,-5.5001206
-0.8354919,6.468222
-2.3115492,-2.4731534
-0.4829769,-7.282907
0.36567858,-3.0452645
3.8593535,-0.042570543
0.8305945,-8.264232
-4.393303,1.7420539
1.9038028,6.699916
-4.1127586,-3.6552103
-0.8074297,-6.1920567
-3.6800625,2.4352922
-4.0129704,0.66336834
-0.041225873,-8.363787
-0.07624158,-0.22518194
5.446112,-3.7690487
3.8442295,6.485566
0.23754126,7.3274145
0.14888108,7.108378
6.484825,-0.44741505
-3.4835255,-1.3446375
-7.4365473,-0.29814306
-5.900805,-3.5044062
-2.8121195,-0.8904449
0.5871981,7.8166533
4.303766,-0.47192842
5.7030444,-1.556086
-0.9585111,6.741495
4.085938,-2.4646237
3.4130378,-5.450412
5.1557984,0.79561704
-6.8061814,2.130602
0.23805374,-0.803102
-3.0343184,1.5326959
0.30279016,4.292996
7.702291,2.7635684
-6.7930784,-0.7546752
-1.0970511,5.1867766
-1.5739061,6.6059933
2.2551308,-2.8993454
-5.6723456,-3.4716754
-0.7931303,-5.011572
-2.0376227,2.5058947
-4.0625973,5.997379
4.230276,-1.353917
-4.0874887,1.9226844
-6.5295906,1.7240897
7.7167315,-1.3429217
-5.3730097,-2.7643595
0.41959298,8.051476
-0.6901663,5.7953844
1.8025614,-2.0917733
0.40703252,2.9404573
-3.1672142,-2.1361961
-4.136796,4.0409203
-0.731717,0.20524591
-1.5990279,6.963479
1.6292573,-4.990336
0.28911066,-7.183273
-0.21250382,4.7405734
-3.8626406,3.280915
1.1640793,6.4381275
-5.9571066,-5.088949
4.29875,3.948932
-1.2823416,5.8285575
1.6932067,0.6161139
0.7951281,-3.3670335
4.319883,-3.0420325
3.487064,-4.3179364
-5.867371,2.2056115
3.3808692,-5.908339
0.4873597,-8.652846
3.083501,2.9711695
-2.1601098,-3.603356
1.548332,-4.7477937
-0.9289571,-4.403107
2.9283977,-2.4305243
5.298234,3.862246
3.6593626,-4.362405
7.215961,0.07895458
5.8756156,-4.3839912
0.77372646,5.9944396
-3.7133393,-6.3941364
2.8058312,1.4429529
2.0462592,0.5783131
7.1714444,2.5936837
-0.19862883,-6.9703937
-0.48133236,0.17858788
-3.8834758,2.7054029
5.2247496,-4.2613416
-1.4166325,1.7550752
2.2426682,4.9154696
7.6825147,2.8759599
-6.3772783,-0.1087653
-6.448684,4.5163774
3.3374598,-4.2591596
-7.38901,-0.08620135
5.040075,-2.4335558
-3.8206062,0.41121596
4.382986,2.261049
-2.8090785,2.0456355
1.2374686,-3.989575
0.19487111,-2.326783
0.90001637,8.341357
0.2667676,4.6287627
3.4776483,-0.25477704
-4.260858,3.0581267
-0.94341356,-6.160194
2.0535796,2.7924685
0.7854018,-3.1237702
0.62474364,6.3189006
-0.19801123,0.1589231
-6.920632,1.9470662
0.07336491,-0.546772
-5.67012,-5.832231
2.205542,-1.851407
2.8612907,2.2922583
-6.962415,-1.3415633
3.9706979,-2.1540442
4.1521463,-5.27335
6.31836,1.5375855
7.451914,-2.0414035
-6.80364,3.612791
-6.5259886,3.2597435
1.3217376,-6.237947
5.1831794,-2.7727256
-0.3940401,-5.7822194
8.065204,-2.6218643
-2.0810356,3.371797
-7.3257766,-3.3544397
-3.5033834,4.1144857
-0.43522277,-4.1171494
-0.55550814,-4.2086024
-3.315722,-0.27381903
1.776492,2.6492653
3.9917269,5.3738832
-0.46883884,4.928285
-4.4232693,-4.0753756
-0.80651814,4.732197
-6.185884,-2.7280507
4.906846,2.906959
-6.0203624,-0.82873076
-3.649937,3.21152
5.7456164,1.2481729
-0.027610173,-4.8137746
3.4984083,-0.01778989
-6.2761197,0.3589411
0.7398144,7.1244345
-2.0994391,2.13854
-3.4863842,-3.009843
3.4543624,-4.1024776
5.049968,0.56877565
-0.0056954506,4.8361607
3.9740498,5.3505864
-3.5274575,2.947196
7.2113056,2.6673574
1.0016165,6.391566
-3.3439946,-6.0469594
4.7115974,-4.515848
1.3866603,4.2662582
1.773528,-1.9779971
-6.223253,-2.5544538
3.2625716,-1.5852779
-4.6234503,-3.5100193
4.362193,-2.9307365
0.3782395,-4.4949594
-0.5795629,-1.656363
-6.1775823,3.3771849
0.62721837,-3.7875228
-1.7524536,-3.3840942
2.5236104,1.8893075
-4.075161,5.690166
6.4725485,1.978581
3.318592,3.12584
-2.122035,5.4012065
8.02591,-0.1686386
-1.6575434,4.765921
0.3793227,-6.0677543
-5.0810986,-1.3222255
2.9500868,-3.9688575
2.3950627,7.2513766
-0.46412772,8.580375
-5.7407603,-0.9717266
-6.287474,3.3425686
-5.2424307,1.8762087
-4.2574496,2.863473
3.1785443,1.480855
0.48214245,-8.848351
-3.488511,-3.2919638
-5.9878764,-4.0704293
3.798152,-0.06249661
-3.3228927,-4.499121
2.529093,-2.531595
0.046425033,-0.80198807
4.6691003,-5.1108603
0.3542933,-5.8413305
-1.7859402,1.6124787
-1.0155908,7.347003
-2.682707,2.0686758
2.2089238,-1.147225
-5.1898556,-0.6823444
-2.7007542,3.1080124
-2.8421059,-0.77712643
-0.6951456,1.1177933
-5.463808,-4.5219097
1.4431102,-6.1459737
-4.320602,6.0506825
0.04797641,-4.2821794
-6.023813,3.6615493
0.37030464,-6.23841
-0.859547,-6.287742
1.0731814,-8.163663
-3.7227294,2.8631878
-1.4357467,1.1400088
0.63734734,3.1782486
3.2587738,-5.844491
-0.45638183,6.528028
-2.0757918,-3.6390374
0.209689,-1.9926288
-0.9220538,-4.403761
-0.5515863,-5.25031
-0.3038985,5.2646785
3.5268662,1.4683378
-6.6468983,0.8452545
4.4054923,3.9889853
1.5427479,6.521181
2.1630352,-0.99553925
-1.7790253,-2.780372
4.895137,3.9853857
0.5184562,-7.779702
7.596886,-3.5465815
5.346968,4.1043253
6.076677,-1.4887176
-4.925284,-1.3057758
2.9279144,1.164096
4.355548,3.4713595
4.328365,-0.7075695
2.0514536,-1.6508571
-5.5390506,0.036918443
-5.4174037,0.4873195
4.3756056,2.3322704
-6.2708607,2.3293064
0.2561344,-2.3955004
0.08382336,-2.6646209
-3.9210265,-5.4541283
4.1069527,5.9842963
1.7944549,-1.4529042
0.2554542,7.7020116
5.3642597,3.5425787
5.758676,-5.371381
-0.43411168,7.5557027
0.6032538,7.995394
-5.373225,0.99068254
1.8256474,-1.7703413
-7.465886,1.2158668
-0.27323595,-7.0183887
-0.8798226,-6.0134497
3.0550072,-5.3495502
0.40613404,-7.897832
-2.5146298,-2.0548644
1.3943074,-4.3485155
5.6414766,-1.7816602
-4.8256683,-4.268174
5.358757,3.8441255
0.2989341,8.127908
-0.19467543,3.2713737
-0.8064082,4.222579
5.861144,1.8574638
-0.2703999,-0.355909
3.5459127,1.4947292
6.0486655,-2.6553864
-5.195907,-3.311702
3.3964424,-3.9372091
1.4205455,-6.688445
5.497319,0.6563975
-3.9921343,2.299768
1.3094331,-4.610166
1.8435009,-2.2853413
-1.0796171,-6.7724996
-4.518132,3.8091924
-0.16056454,-6.1685195
-4.1694965,-2.340499
6.535421,2.1452322
-3.762976,4.9806786
6.7307887,2.0948792
-3.2222116,-6.859024
-0.08123463,3.146602
3.0660532,1.7120531
5.347771,-5.4876046
2.1476448,4.616761
-6.990907,-2.549575
7.4479256,2.5490594
-0.12809947,-4.3566546
-0.38020423,-7.0124393
-5.888963,0.44585073
-3.4513383,-6.189216
2.7075732,6.7865376
-5.280765,0.19099702
-3.7373354,-0.5616001
3.192915,-4.8237634
-5.0722246,0.33250064
5.783775,-5.0139704
-0.7488186,8.14878
-2.0671675,4.9486184
7.893253,1.7288033
0.076865405,-0.89648956
4.788593,0.5340422
-4.1223826,1.2286129
0.50560755,-4.845235
-1.9119241,4.666312
6.0714507,1.2615345
4.6021824,-3.0359519
-5.523625,0.7778825
2.550774,1.8046802
-1.9408964,5.6067314
-1.2804836,3.6407108
6.181312,-2.3439262
3.834841,-0.97574264
-1.1943766,3.737757
6.004492,-1.0188886
-0.9178424,-4.706756
5.6193113,1.6873854
-6.0474744,-1.8914781
5.4479723,0.43974352
-4.8757744,3.7809045
-2.128901,-2.0558534
1.3700628,4.501747
3.0082543,-0.45459396
0.43799067,-2.8657682
-2.8464065,-0.6851
-3.752138,-6.1748676
-2.059019,6.7292786
-2.9682848,-0.89148086
-0.71581984,3.2386243
1.3300269,-5.1354814
